Frame Number,Object ID,Object Class,Zone,Total Left ROI,Total Right ROI,Traffic Status
118,11,Car,Left Lane,5,3,Moderate
118,13,Car,Left Lane,5,3,Moderate
118,14,Car,Right Lane,5,3,Moderate
118,18,Car,Left Lane,5,3,Moderate
118,19,Car,Right Lane,5,3,Moderate
118,21,Car,Left Lane,5,3,Moderate
119,1,Car,Right Lane,5,3,Moderate
119,10,Car,Left Lane,5,3,Moderate
119,11,Car,Left Lane,5,3,Moderate
119,13,Car,Left Lane,5,3,Moderate
119,14,Car,Right Lane,5,3,Moderate
119,18,Car,Left Lane,5,3,Moderate
119,19,Car,Right Lane,5,3,Moderate
119,21,Car,Left Lane,5,3,Moderate
120,1,Car,Right Lane,4,3,Moderate
120,10,Car,Left Lane,4,3,Moderate
120,11,Car,Left Lane,4,3,Moderate
120,13,Car,Left Lane,4,3,Moderate
120,14,Car,Right Lane,4,3,Moderate
120,18,Car,Left Lane,4,3,Moderate
120,19,Car,Right Lane,4,3,Moderate
121,1,Car,Right Lane,4,3,Moderate
121,10,Car,Left Lane,4,3,Moderate
121,11,Car,Left Lane,4,3,Moderate
121,13,Car,Left Lane,4,3,Moderate
121,14,Car,Right Lane,4,3,Moderate
121,18,Car,Left Lane,4,3,Moderate
121,19,Car,Right Lane,4,3,Moderate
122,1,Car,Right Lane,4,3,Moderate
122,10,Car,Left Lane,4,3,Moderate
122,11,Car,Left Lane,4,3,Moderate
122,13,Car,Left Lane,4,3,Moderate
122,14,Car,Right Lane,4,3,Moderate
122,18,Car,Left Lane,4,3,Moderate
122,19,Car,Right Lane,4,3,Moderate
123,1,Car,Right Lane,4,3,Moderate
123,10,Car,Left Lane,4,3,Moderate
123,11,Car,Left Lane,4,3,Moderate
123,13,Car,Left Lane,4,3,Moderate
123,14,Car,Right Lane,4,3,Moderate
123,18,Car,Left Lane,4,3,Moderate
123,19,Car,Right Lane,4,3,Moderate
124,1,Car,Right Lane,4,3,Moderate
124,10,Car,Left Lane,4,3,Moderate
124,11,Car,Left Lane,4,3,Moderate
124,13,Car,Left Lane,4,3,Moderate
124,14,Car,Right Lane,4,3,Moderate
124,18,Car,Left Lane,4,3,Moderate
124,19,Car,Right Lane,4,3,Moderate
125,1,Car,Right Lane,4,3,Moderate
125,10,Car,Left Lane,4,3,Moderate
125,11,Car,Left Lane,4,3,Moderate
125,13,Car,Left Lane,4,3,Moderate
125,14,Car,Right Lane,4,3,Moderate
125,18,Car,Left Lane,4,3,Moderate
125,19,Car,Right Lane,4,3,Moderate
126,1,Car,Right Lane,4,3,Moderate
126,10,Car,Left Lane,4,3,Moderate
126,11,Car,Left Lane,4,3,Moderate
126,13,Car,Left Lane,4,3,Moderate
126,14,Car,Right Lane,4,3,Moderate
126,18,Car,Left Lane,4,3,Moderate
126,19,Car,Right Lane,4,3,Moderate
127,1,Car,Right Lane,4,3,Moderate
127,10,Car,Left Lane,4,3,Moderate
127,11,Car,Left Lane,4,3,Moderate
127,13,Car,Left Lane,4,3,Moderate
127,14,Car,Right Lane,4,3,Moderate
127,18,Car,Left Lane,4,3,Moderate
127,19,Car,Right Lane,4,3,Moderate
128,1,Car,Right Lane,4,3,Moderate
128,10,Car,Left Lane,4,3,Moderate
128,11,Car,Left Lane,4,3,Moderate
128,13,Car,Left Lane,4,3,Moderate
128,14,Car,Right Lane,4,3,Moderate
128,18,Car,Left Lane,4,3,Moderate
128,19,Car,Right Lane,4,3,Moderate
129,1,Car,Right Lane,4,3,Moderate
129,10,Car,Left Lane,4,3,Moderate
129,11,Car,Left Lane,4,3,Moderate
129,13,Car,Left Lane,4,3,Moderate
129,14,Car,Right Lane,4,3,Moderate
129,18,Car,Left Lane,4,3,Moderate
129,19,Car,Right Lane,4,3,Moderate
130,1,Car,Right Lane,4,3,Moderate
130,10,Car,Left Lane,4,3,Moderate
130,11,Car,Left Lane,4,3,Moderate
130,13,Car,Left Lane,4,3,Moderate
130,14,Car,Right Lane,4,3,Moderate
130,18,Car,Left Lane,4,3,Moderate
130,19,Car,Right Lane,4,3,Moderate
131,1,Car,Right Lane,4,3,Moderate
131,10,Car,Left Lane,4,3,Moderate
131,11,Car,Left Lane,4,3,Moderate
131,13,Car,Left Lane,4,3,Moderate
131,14,Car,Right Lane,4,3,Moderate
131,18,Car,Left Lane,4,3,Moderate
131,19,Car,Right Lane,4,3,Moderate
132,1,Car,Right Lane,4,3,Moderate
132,10,Car,Left Lane,4,3,Moderate
132,11,Car,Left Lane,4,3,Moderate
132,13,Car,Left Lane,4,3,Moderate
132,14,Car,Right Lane,4,3,Moderate
132,18,Car,Left Lane,4,3,Moderate
132,19,Car,Right Lane,4,3,Moderate
133,1,Car,Right Lane,4,3,Moderate
133,10,Car,Left Lane,4,3,Moderate
133,11,Car,Left Lane,4,3,Moderate
133,13,Car,Left Lane,4,3,Moderate
133,14,Car,Right Lane,4,3,Moderate
133,18,Car,Left Lane,4,3,Moderate
133,19,Car,Right Lane,4,3,Moderate
134,1,Car,Right Lane,4,3,Moderate
134,10,Car,Left Lane,4,3,Moderate
134,11,Car,Left Lane,4,3,Moderate
134,13,Car,Left Lane,4,3,Moderate
134,14,Car,Right Lane,4,3,Moderate
134,18,Car,Left Lane,4,3,Moderate
134,19,Car,Right Lane,4,3,Moderate
135,1,Car,Right Lane,4,3,Moderate
135,10,Car,Left Lane,4,3,Moderate
135,11,Car,Left Lane,4,3,Moderate
135,13,Car,Left Lane,4,3,Moderate
135,14,Car,Right Lane,4,3,Moderate
135,18,Car,Left Lane,4,3,Moderate
135,19,Car,Right Lane,4,3,Moderate
136,1,Car,Right Lane,4,3,Moderate
136,10,Car,Left Lane,4,3,Moderate
136,11,Car,Left Lane,4,3,Moderate
136,13,Car,Left Lane,4,3,Moderate
136,14,Car,Right Lane,4,3,Moderate
136,18,Car,Left Lane,4,3,Moderate
136,19,Car,Right Lane,4,3,Moderate
137,1,Car,Right Lane,4,3,Moderate
137,10,Car,Left Lane,4,3,Moderate
137,11,Car,Left Lane,4,3,Moderate
137,13,Car,Left Lane,4,3,Moderate
137,14,Car,Right Lane,4,3,Moderate
137,18,Car,Left Lane,4,3,Moderate
137,19,Car,Right Lane,4,3,Moderate
138,1,Car,Right Lane,3,3,Moderate
138,11,Car,Left Lane,3,3,Moderate
138,13,Car,Left Lane,3,3,Moderate
138,14,Car,Right Lane,3,3,Moderate
138,18,Car,Left Lane,3,3,Moderate
138,19,Car,Right Lane,3,3,Moderate
139,1,Car,Right Lane,3,3,Moderate
139,11,Car,Left Lane,3,3,Moderate
139,13,Car,Left Lane,3,3,Moderate
139,14,Car,Right Lane,3,3,Moderate
139,18,Car,Left Lane,3,3,Moderate
139,19,Car,Right Lane,3,3,Moderate
140,1,Car,Right Lane,3,3,Moderate
140,11,Car,Left Lane,3,3,Moderate
140,13,Car,Left Lane,3,3,Moderate
140,14,Car,Right Lane,3,3,Moderate
140,18,Car,Left Lane,3,3,Moderate
140,19,Car,Right Lane,3,3,Moderate
141,1,Car,Right Lane,3,3,Moderate
141,11,Car,Left Lane,3,3,Moderate
141,13,Car,Left Lane,3,3,Moderate
141,14,Car,Right Lane,3,3,Moderate
141,18,Car,Left Lane,3,3,Moderate
141,19,Car,Right Lane,3,3,Moderate
142,1,Car,Right Lane,3,3,Moderate
142,11,Car,Left Lane,3,3,Moderate
142,13,Car,Left Lane,3,3,Moderate
142,14,Car,Right Lane,3,3,Moderate
142,18,Car,Left Lane,3,3,Moderate
142,19,Car,Right Lane,3,3,Moderate
143,1,Car,Right Lane,3,3,Moderate
143,11,Car,Left Lane,3,3,Moderate
143,13,Car,Left Lane,3,3,Moderate
143,14,Car,Right Lane,3,3,Moderate
143,18,Car,Left Lane,3,3,Moderate
143,19,Car,Right Lane,3,3,Moderate
144,1,Car,Right Lane,3,3,Moderate
144,11,Car,Left Lane,3,3,Moderate
144,13,Car,Left Lane,3,3,Moderate
144,14,Car,Right Lane,3,3,Moderate
144,18,Car,Left Lane,3,3,Moderate
144,19,Car,Right Lane,3,3,Moderate
145,1,Car,Right Lane,3,3,Moderate
145,11,Car,Left Lane,3,3,Moderate
145,13,Car,Left Lane,3,3,Moderate
145,14,Car,Right Lane,3,3,Moderate
145,18,Car,Left Lane,3,3,Moderate
145,19,Car,Right Lane,3,3,Moderate
146,1,Car,Right Lane,3,3,Moderate
146,11,Car,Left Lane,3,3,Moderate
146,13,Car,Left Lane,3,3,Moderate
146,14,Car,Right Lane,3,3,Moderate
146,18,Car,Left Lane,3,3,Moderate
146,19,Car,Right Lane,3,3,Moderate
147,1,Car,Right Lane,3,2,Light
147,11,Car,Left Lane,3,2,Light
147,13,Car,Left Lane,3,2,Light
147,18,Car,Left Lane,3,2,Light
147,19,Car,Right Lane,3,2,Light
148,1,Car,Right Lane,3,2,Light
148,11,Car,Left Lane,3,2,Light
148,13,Car,Left Lane,3,2,Light
148,18,Car,Left Lane,3,2,Light
148,19,Car,Right Lane,3,2,Light
149,1,Car,Right Lane,3,2,Light
149,11,Car,Left Lane,3,2,Light
149,13,Car,Left Lane,3,2,Light
149,18,Car,Left Lane,3,2,Light
149,19,Car,Right Lane,3,2,Light
150,1,Car,Right Lane,3,2,Light
150,11,Car,Left Lane,3,2,Light
150,13,Car,Left Lane,3,2,Light
150,18,Car,Left Lane,3,2,Light
150,19,Car,Right Lane,3,2,Light
151,1,Car,Right Lane,3,2,Light
151,11,Car,Left Lane,3,2,Light
151,13,Car,Left Lane,3,2,Light
151,18,Car,Left Lane,3,2,Light
151,19,Car,Right Lane,3,2,Light
152,1,Car,Right Lane,3,2,Light
152,11,Car,Left Lane,3,2,Light
152,13,Car,Left Lane,3,2,Light
152,18,Car,Left Lane,3,2,Light
152,19,Car,Right Lane,3,2,Light
153,1,Car,Right Lane,3,2,Light
153,11,Car,Left Lane,3,2,Light
153,13,Car,Left Lane,3,2,Light
153,18,Car,Left Lane,3,2,Light
153,19,Car,Right Lane,3,2,Light
154,1,Car,Right Lane,3,2,Light
154,11,Car,Left Lane,3,2,Light
154,13,Car,Left Lane,3,2,Light
154,18,Car,Left Lane,3,2,Light
154,19,Car,Right Lane,3,2,Light
155,1,Car,Right Lane,3,2,Light
155,11,Car,Left Lane,3,2,Light
155,13,Car,Left Lane,3,2,Light
155,18,Car,Left Lane,3,2,Light
155,19,Car,Right Lane,3,2,Light
156,1,Car,Right Lane,3,2,Light
156,11,Car,Left Lane,3,2,Light
156,13,Car,Left Lane,3,2,Light
156,18,Car,Left Lane,3,2,Light
156,19,Car,Right Lane,3,2,Light
157,1,Car,Right Lane,3,2,Light
157,11,Car,Left Lane,3,2,Light
157,13,Car,Left Lane,3,2,Light
157,18,Car,Left Lane,3,2,Light
157,19,Car,Right Lane,3,2,Light
158,1,Car,Right Lane,3,2,Light
158,11,Car,Left Lane,3,2,Light
158,13,Car,Left Lane,3,2,Light
158,18,Car,Left Lane,3,2,Light
158,19,Car,Right Lane,3,2,Light
159,1,Car,Right Lane,3,2,Light
159,11,Car,Left Lane,3,2,Light
159,13,Car,Left Lane,3,2,Light
159,18,Car,Left Lane,3,2,Light
159,19,Car,Right Lane,3,2,Light
160,1,Car,Right Lane,3,2,Light
160,11,Car,Left Lane,3,2,Light
160,13,Car,Left Lane,3,2,Light
160,18,Car,Left Lane,3,2,Light
160,19,Car,Right Lane,3,2,Light
161,1,Car,Right Lane,3,2,Light
161,11,Car,Left Lane,3,2,Light
161,13,Car,Left Lane,3,2,Light
161,18,Car,Left Lane,3,2,Light
161,19,Car,Right Lane,3,2,Light
162,1,Car,Right Lane,3,2,Light
162,11,Car,Left Lane,3,2,Light
162,13,Car,Left Lane,3,2,Light
162,18,Car,Left Lane,3,2,Light
162,19,Car,Right Lane,3,2,Light
163,1,Car,Right Lane,3,2,Light
163,11,Car,Left Lane,3,2,Light
163,13,Car,Left Lane,3,2,Light
163,18,Car,Left Lane,3,2,Light
163,19,Car,Right Lane,3,2,Light
164,1,Car,Right Lane,3,2,Light
164,11,Car,Left Lane,3,2,Light
164,13,Car,Left Lane,3,2,Light
164,18,Car,Left Lane,3,2,Light
164,19,Car,Right Lane,3,2,Light
165,1,Car,Right Lane,3,2,Light
165,11,Car,Left Lane,3,2,Light
165,13,Car,Left Lane,3,2,Light
165,18,Car,Left Lane,3,2,Light
165,19,Car,Right Lane,3,2,Light
166,11,Car,Left Lane,3,1,Light
166,13,Car,Left Lane,3,1,Light
166,18,Car,Left Lane,3,1,Light
166,19,Car,Right Lane,3,1,Light
167,11,Car,Left Lane,3,1,Light
167,13,Car,Left Lane,3,1,Light
167,18,Car,Left Lane,3,1,Light
167,19,Car,Right Lane,3,1,Light
168,11,Car,Left Lane,3,1,Light
168,13,Car,Left Lane,3,1,Light
168,18,Car,Left Lane,3,1,Light
168,19,Car,Right Lane,3,1,Light
169,11,Car,Left Lane,3,1,Light
169,13,Car,Left Lane,3,1,Light
169,18,Car,Left Lane,3,1,Light
169,19,Car,Right Lane,3,1,Light
170,11,Car,Left Lane,3,1,Light
170,13,Car,Left Lane,3,1,Light
170,18,Car,Left Lane,3,1,Light
170,19,Car,Right Lane,3,1,Light
171,11,Car,Left Lane,3,1,Light
171,13,Car,Left Lane,3,1,Light
171,18,Car,Left Lane,3,1,Light
171,19,Car,Right Lane,3,1,Light
172,11,Car,Left Lane,3,1,Light
172,13,Car,Left Lane,3,1,Light
172,18,Car,Left Lane,3,1,Light
172,19,Car,Right Lane,3,1,Light
173,13,Car,Left Lane,2,1,Light
173,18,Car,Left Lane,2,1,Light
173,19,Car,Right Lane,2,1,Light
174,13,Car,Left Lane,2,1,Light
174,18,Car,Left Lane,2,1,Light
174,19,Car,Right Lane,2,1,Light
175,13,Car,Left Lane,3,1,Light
175,18,Car,Left Lane,3,1,Light
175,19,Car,Right Lane,3,1,Light
175,22,Car,Left Lane,3,1,Light
176,13,Car,Left Lane,4,1,Light
176,18,Car,Left Lane,4,1,Light
176,19,Car,Right Lane,4,1,Light
176,22,Car,Left Lane,4,1,Light
176,23,Car,Left Lane,4,1,Light
177,13,Car,Left Lane,3,1,Light
177,18,Car,Left Lane,3,1,Light
177,19,Car,Right Lane,3,1,Light
177,22,Car,Left Lane,3,1,Light
179,13,Car,Left Lane,3,1,Light
179,18,Car,Left Lane,3,1,Light
179,19,Car,Right Lane,3,1,Light
179,22,Car,Left Lane,3,1,Light
180,13,Car,Left Lane,3,1,Light
180,18,Car,Left Lane,3,1,Light
180,19,Car,Right Lane,3,1,Light
180,22,Car,Left Lane,3,1,Light
181,13,Car,Left Lane,3,1,Light
181,18,Car,Left Lane,3,1,Light
181,19,Car,Right Lane,3,1,Light
181,22,Car,Left Lane,3,1,Light
182,13,Car,Left Lane,3,1,Light
182,18,Car,Left Lane,3,1,Light
182,19,Car,Right Lane,3,1,Light
182,22,Car,Left Lane,3,1,Light
183,18,Car,Left Lane,2,1,Light
183,19,Car,Right Lane,2,1,Light
183,22,Car,Left Lane,2,1,Light
184,18,Car,Left Lane,3,1,Light
184,19,Car,Right Lane,3,1,Light
184,22,Car,Left Lane,3,1,Light
184,24,Car,Left Lane,3,1,Light
185,18,Car,Left Lane,3,1,Light
185,19,Car,Right Lane,3,1,Light
185,22,Car,Left Lane,3,1,Light
185,24,Car,Left Lane,3,1,Light
186,18,Car,Left Lane,3,1,Light
186,19,Car,Right Lane,3,1,Light
186,22,Car,Left Lane,3,1,Light
186,24,Car,Left Lane,3,1,Light
187,18,Car,Left Lane,3,1,Light
187,19,Car,Right Lane,3,1,Light
187,22,Car,Left Lane,3,1,Light
187,24,Car,Left Lane,3,1,Light
188,18,Car,Left Lane,3,1,Light
188,19,Car,Right Lane,3,1,Light
188,22,Car,Left Lane,3,1,Light
188,24,Car,Left Lane,3,1,Light
189,18,Car,Left Lane,3,1,Light
189,19,Car,Right Lane,3,1,Light
189,22,Car,Left Lane,3,1,Light
189,24,Car,Left Lane,3,1,Light
190,18,Car,Left Lane,3,1,Light
190,19,Car,Right Lane,3,1,Light
190,22,Car,Left Lane,3,1,Light
190,24,Car,Left Lane,3,1,Light
191,18,Car,Left Lane,3,1,Light
191,19,Car,Right Lane,3,1,Light
191,22,Car,Left Lane,3,1,Light
191,24,Car,Left Lane,3,1,Light
192,18,Car,Left Lane,3,1,Light
192,19,Car,Right Lane,3,1,Light
192,22,Car,Left Lane,3,1,Light
192,24,Car,Left Lane,3,1,Light
193,18,Car,Left Lane,3,1,Light
193,19,Car,Right Lane,3,1,Light
193,22,Car,Left Lane,3,1,Light
193,24,Car,Left Lane,3,1,Light
194,18,Car,Left Lane,3,1,Light
194,19,Car,Right Lane,3,1,Light
194,22,Car,Left Lane,3,1,Light
194,24,Car,Left Lane,3,1,Light
195,18,Car,Left Lane,3,1,Light
195,19,Car,Right Lane,3,1,Light
195,22,Car,Left Lane,3,1,Light
195,24,Car,Left Lane,3,1,Light
197,18,Car,Left Lane,4,1,Light
197,19,Car,Right Lane,4,1,Light
197,22,Car,Left Lane,4,1,Light
197,24,Car,Left Lane,4,1,Light
197,25,Car,Left Lane,4,1,Light
198,18,Car,Left Lane,4,1,Light
198,19,Car,Right Lane,4,1,Light
198,22,Car,Left Lane,4,1,Light
198,24,Car,Right Lane,4,1,Light
198,25,Car,Left Lane,4,1,Light
199,18,Car,Left Lane,4,1,Light
199,19,Car,Right Lane,4,1,Light
199,22,Car,Left Lane,4,1,Light
199,24,Car,Right Lane,4,1,Light
199,25,Car,Left Lane,4,1,Light
200,18,Car,Left Lane,4,2,Moderate
200,19,Car,Right Lane,4,2,Moderate
200,22,Car,Left Lane,4,2,Moderate
200,24,Car,Right Lane,4,2,Moderate
200,25,Car,Left Lane,4,2,Moderate
200,26,Car,Left Lane,4,2,Moderate
201,18,Car,Left Lane,4,3,Moderate
201,19,Car,Right Lane,4,3,Moderate
201,22,Car,Left Lane,4,3,Moderate
201,24,Car,Right Lane,4,3,Moderate
201,25,Car,Left Lane,4,3,Moderate
201,26,Car,Left Lane,4,3,Moderate
201,27,Car,Right Lane,4,3,Moderate
202,18,Car,Left Lane,3,3,Moderate
202,19,Car,Right Lane,3,3,Moderate
202,22,Car,Left Lane,3,3,Moderate
202,24,Car,Right Lane,3,3,Moderate
202,25,Car,Left Lane,3,3,Moderate
202,27,Car,Right Lane,3,3,Moderate
203,18,Car,Left Lane,3,3,Moderate
203,19,Car,Right Lane,3,3,Moderate
203,22,Car,Left Lane,3,3,Moderate
203,24,Car,Right Lane,3,3,Moderate
203,25,Car,Left Lane,3,3,Moderate
203,27,Car,Right Lane,3,3,Moderate
204,18,Car,Left Lane,3,3,Moderate
204,19,Car,Right Lane,3,3,Moderate
204,22,Car,Left Lane,3,3,Moderate
204,24,Car,Right Lane,3,3,Moderate
204,25,Car,Left Lane,3,3,Moderate
204,27,Car,Right Lane,3,3,Moderate
205,18,Car,Left Lane,4,3,Moderate
205,19,Car,Right Lane,4,3,Moderate
205,22,Car,Left Lane,4,3,Moderate
205,24,Car,Left Lane,4,3,Moderate
205,25,Car,Left Lane,4,3,Moderate
205,27,Car,Right Lane,4,3,Moderate
205,28,Car,Right Lane,4,3,Moderate
206,19,Car,Right Lane,3,3,Moderate
206,22,Car,Left Lane,3,3,Moderate
206,24,Car,Left Lane,3,3,Moderate
206,25,Car,Left Lane,3,3,Moderate
206,27,Car,Right Lane,3,3,Moderate
206,28,Car,Right Lane,3,3,Moderate
207,19,Car,Right Lane,3,3,Moderate
207,22,Car,Left Lane,3,3,Moderate
207,24,Car,Left Lane,3,3,Moderate
207,25,Car,Left Lane,3,3,Moderate
207,27,Car,Right Lane,3,3,Moderate
207,28,Car,Right Lane,3,3,Moderate
208,19,Car,Right Lane,3,3,Moderate
208,22,Car,Left Lane,3,3,Moderate
208,24,Car,Left Lane,3,3,Moderate
208,25,Car,Left Lane,3,3,Moderate
208,27,Car,Right Lane,3,3,Moderate
208,28,Car,Right Lane,3,3,Moderate
209,22,Car,Right Lane,2,3,Light
209,24,Car,Left Lane,2,3,Light
209,25,Car,Left Lane,2,3,Light
209,27,Car,Right Lane,2,3,Light
209,28,Car,Right Lane,2,3,Light
210,22,Car,Right Lane,2,3,Light
210,24,Car,Left Lane,2,3,Light
210,25,Car,Left Lane,2,3,Light
210,27,Car,Right Lane,2,3,Light
210,28,Car,Right Lane,2,3,Light
211,22,Car,Right Lane,2,3,Light
211,24,Car,Left Lane,2,3,Light
211,25,Car,Left Lane,2,3,Light
211,27,Car,Right Lane,2,3,Light
211,28,Car,Right Lane,2,3,Light
212,22,Car,Right Lane,2,3,Light
212,24,Car,Left Lane,2,3,Light
212,25,Car,Left Lane,2,3,Light
212,27,Car,Right Lane,2,3,Light
212,28,Car,Right Lane,2,3,Light
213,22,Car,Left Lane,3,3,Moderate
213,24,Car,Left Lane,3,3,Moderate
213,25,Car,Left Lane,3,3,Moderate
213,27,Car,Right Lane,3,3,Moderate
213,28,Car,Right Lane,3,3,Moderate
213,29,Car,Right Lane,3,3,Moderate
214,22,Car,Left Lane,3,2,Light
214,24,Car,Left Lane,3,2,Light
214,25,Car,Left Lane,3,2,Light
214,27,Car,Right Lane,3,2,Light
214,28,Car,Right Lane,3,2,Light
215,22,Car,Left Lane,3,4,Moderate
215,24,Car,Left Lane,3,4,Moderate
215,25,Car,Left Lane,3,4,Moderate
215,27,Car,Right Lane,3,4,Moderate
215,28,Car,Right Lane,3,4,Moderate
215,30,Car,Right Lane,3,4,Moderate
215,31,Car,Right Lane,3,4,Moderate
216,22,Car,Left Lane,3,3,Moderate
216,24,Car,Left Lane,3,3,Moderate
216,25,Car,Left Lane,3,3,Moderate
216,27,Car,Right Lane,3,3,Moderate
216,28,Car,Right Lane,3,3,Moderate
216,30,Car,Right Lane,3,3,Moderate
217,22,Car,Left Lane,3,3,Moderate
217,24,Car,Left Lane,3,3,Moderate
217,25,Car,Left Lane,3,3,Moderate
217,27,Car,Right Lane,3,3,Moderate
217,28,Car,Right Lane,3,3,Moderate
217,30,Car,Right Lane,3,3,Moderate
218,22,Car,Left Lane,3,3,Moderate
218,24,Car,Left Lane,3,3,Moderate
218,25,Car,Left Lane,3,3,Moderate
218,27,Car,Right Lane,3,3,Moderate
218,28,Car,Right Lane,3,3,Moderate
218,30,Car,Right Lane,3,3,Moderate
219,22,Car,Left Lane,3,3,Moderate
219,24,Car,Left Lane,3,3,Moderate
219,25,Car,Left Lane,3,3,Moderate
219,27,Car,Right Lane,3,3,Moderate
219,28,Car,Right Lane,3,3,Moderate
219,30,Car,Right Lane,3,3,Moderate
220,22,Car,Left Lane,3,3,Moderate
220,24,Car,Left Lane,3,3,Moderate
220,25,Car,Left Lane,3,3,Moderate
220,27,Car,Right Lane,3,3,Moderate
220,28,Car,Right Lane,3,3,Moderate
220,30,Car,Right Lane,3,3,Moderate
221,22,Car,Left Lane,3,3,Moderate
221,24,Car,Left Lane,3,3,Moderate
221,25,Car,Left Lane,3,3,Moderate
221,27,Car,Right Lane,3,3,Moderate
221,28,Car,Right Lane,3,3,Moderate
221,30,Car,Right Lane,3,3,Moderate
222,22,Car,Left Lane,3,3,Moderate
222,24,Car,Left Lane,3,3,Moderate
222,25,Car,Left Lane,3,3,Moderate
222,27,Car,Right Lane,3,3,Moderate
222,28,Car,Right Lane,3,3,Moderate
222,30,Car,Right Lane,3,3,Moderate
223,22,Car,Left Lane,3,3,Moderate
223,24,Car,Left Lane,3,3,Moderate
223,25,Car,Left Lane,3,3,Moderate
223,27,Car,Right Lane,3,3,Moderate
223,28,Car,Right Lane,3,3,Moderate
223,30,Car,Right Lane,3,3,Moderate
224,22,Car,Left Lane,3,3,Moderate
224,24,Car,Left Lane,3,3,Moderate
224,25,Car,Left Lane,3,3,Moderate
224,27,Car,Right Lane,3,3,Moderate
224,28,Car,Right Lane,3,3,Moderate
224,30,Car,Right Lane,3,3,Moderate
225,22,Car,Left Lane,3,3,Moderate
225,24,Car,Left Lane,3,3,Moderate
225,25,Car,Left Lane,3,3,Moderate
225,27,Car,Right Lane,3,3,Moderate
225,28,Car,Right Lane,3,3,Moderate
225,30,Car,Right Lane,3,3,Moderate
226,22,Car,Left Lane,3,3,Moderate
226,24,Car,Left Lane,3,3,Moderate
226,25,Car,Left Lane,3,3,Moderate
226,27,Car,Right Lane,3,3,Moderate
226,28,Car,Right Lane,3,3,Moderate
226,30,Car,Right Lane,3,3,Moderate
227,22,Car,Left Lane,3,3,Moderate
227,24,Car,Left Lane,3,3,Moderate
227,25,Car,Left Lane,3,3,Moderate
227,27,Car,Right Lane,3,3,Moderate
227,28,Car,Right Lane,3,3,Moderate
227,30,Car,Right Lane,3,3,Moderate
228,22,Car,Left Lane,3,3,Moderate
228,24,Car,Left Lane,3,3,Moderate
228,25,Car,Left Lane,3,3,Moderate
228,27,Car,Right Lane,3,3,Moderate
228,28,Car,Right Lane,3,3,Moderate
228,30,Car,Right Lane,3,3,Moderate
229,22,Car,Left Lane,3,3,Moderate
229,24,Car,Left Lane,3,3,Moderate
229,25,Car,Left Lane,3,3,Moderate
229,27,Car,Right Lane,3,3,Moderate
229,28,Car,Right Lane,3,3,Moderate
229,30,Car,Right Lane,3,3,Moderate
230,22,Car,Left Lane,4,3,Moderate
230,24,Car,Left Lane,4,3,Moderate
230,25,Car,Left Lane,4,3,Moderate
230,27,Car,Right Lane,4,3,Moderate
230,28,Car,Right Lane,4,3,Moderate
230,30,Car,Right Lane,4,3,Moderate
230,32,Car,Left Lane,4,3,Moderate
231,22,Car,Left Lane,4,3,Moderate
231,24,Car,Left Lane,4,3,Moderate
231,25,Car,Left Lane,4,3,Moderate
231,27,Car,Right Lane,4,3,Moderate
231,28,Car,Right Lane,4,3,Moderate
231,30,Car,Right Lane,4,3,Moderate
231,32,Car,Left Lane,4,3,Moderate
232,22,Car,Left Lane,4,3,Moderate
232,24,Car,Left Lane,4,3,Moderate
232,25,Car,Left Lane,4,3,Moderate
232,27,Car,Right Lane,4,3,Moderate
232,28,Car,Right Lane,4,3,Moderate
232,30,Car,Right Lane,4,3,Moderate
232,32,Car,Left Lane,4,3,Moderate
233,22,Car,Left Lane,4,3,Moderate
233,24,Car,Left Lane,4,3,Moderate
233,25,Car,Left Lane,4,3,Moderate
233,27,Car,Right Lane,4,3,Moderate
233,28,Car,Right Lane,4,3,Moderate
233,30,Car,Right Lane,4,3,Moderate
233,32,Car,Left Lane,4,3,Moderate
234,22,Car,Left Lane,4,3,Moderate
234,24,Car,Left Lane,4,3,Moderate
234,25,Car,Left Lane,4,3,Moderate
234,27,Car,Right Lane,4,3,Moderate
234,28,Car,Right Lane,4,3,Moderate
234,30,Car,Right Lane,4,3,Moderate
234,32,Car,Left Lane,4,3,Moderate
235,22,Car,Left Lane,4,3,Moderate
235,24,Car,Left Lane,4,3,Moderate
235,25,Car,Left Lane,4,3,Moderate
235,27,Car,Right Lane,4,3,Moderate
235,28,Car,Right Lane,4,3,Moderate
235,30,Car,Right Lane,4,3,Moderate
235,32,Car,Left Lane,4,3,Moderate
236,22,Car,Left Lane,4,3,Moderate
236,24,Car,Left Lane,4,3,Moderate
236,25,Car,Left Lane,4,3,Moderate
236,27,Car,Right Lane,4,3,Moderate
236,28,Car,Right Lane,4,3,Moderate
236,30,Car,Right Lane,4,3,Moderate
236,32,Car,Left Lane,4,3,Moderate
237,22,Car,Left Lane,4,3,Moderate
237,24,Car,Left Lane,4,3,Moderate
237,25,Car,Left Lane,4,3,Moderate
237,27,Car,Right Lane,4,3,Moderate
237,28,Car,Right Lane,4,3,Moderate
237,30,Car,Right Lane,4,3,Moderate
237,32,Car,Left Lane,4,3,Moderate
238,22,Car,Left Lane,5,3,Moderate
238,24,Car,Left Lane,5,3,Moderate
238,25,Car,Left Lane,5,3,Moderate
238,27,Car,Right Lane,5,3,Moderate
238,28,Car,Right Lane,5,3,Moderate
